"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Marta y alrededores",1999,108,NA,6.8,48,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",0,0,1,0,0,0,0
"Day of the Evil Gun",1968,90,NA,5.7,126,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Riders of the Deadline",1943,70,NA,5.9,20,4.5,0,4.5,0,24.5,14.5,14.5,4.5,14.5,34.5,"",1,0,0,0,0,0,0
"We Were Soldiers",2002,143,75000000,7.1,14939,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"R",1,0,0,1,0,0,0
"Uomo dei cinque palloni, L'",1965,85,NA,6.3,11,0,0,0,0,0,44.5,24.5,4.5,0,14.5,"",0,0,1,0,0,0,0
"Not Bad for a Girl",1996,90,NA,5.7,17,24.5,0,0,0,0,0,0,14.5,0,64.5,"",0,0,0,0,1,0,0
"Victoria",1979,89,NA,6.3,10,34.5,0,0,0,14.5,14.5,0,0,0,45.5,"",0,0,0,1,0,0,0
"Tom Thumb In the Land of the Giants",1999,3,NA,6.3,9,0,14.5,0,0,24.5,0,24.5,24.5,0,24.5,"",0,0,0,0,0,0,1
"Szwadron",1993,100,NA,6.2,21,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Gorotica",1993,60,NA,3.3,26,24.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Onegin",1999,106,14000000,6.3,1327,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"R",0,0,0,1,0,1,0
"Smokescreen",1964,70,NA,6.2,10,14.5,0,0,0,14.5,0,44.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Nomads",1986,91,NA,5.5,431,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Pourquoi pas nous?",1981,85,NA,5.9,7,14.5,0,0,0,0,44.5,44.5,0,0,0,"",0,0,1,0,0,1,0
"Boudica",2003,83,NA,5.7,138,14.5,4.5,4.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,"",1,0,0,1,0,0,0
"Studio Murder Mystery, The",1929,62,NA,4.7,5,0,0,24.5,0,0,0,24.5,44.5,0,24.5,"",0,0,0,0,0,0,0
"Pick-up",1933,76,NA,5.8,6,0,0,0,0,14.5,14.5,14.5,34.5,14.5,0,"",0,0,0,0,0,0,0
"Howards End",1992,140,NA,7.4,5098,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Angela",2002,91,NA,5.8,79,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,4.5,4.5,"R",0,0,0,1,0,1,0
"Street Cat Named Sylvester, A",1953,7,NA,6.8,26,0,0,0,4.5,14.5,14.5,34.5,24.5,0,4.5,"",0,1,1,0,0,0,1
"Thank Your Lucky Stars",1943,124,NA,7.3,212,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,1,0,0,0,0
"Hotel de Love",1996,96,NA,6.3,276,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"R",0,0,1,0,0,1,0
"Enfants du naufrageur, Les",1992,99,NA,6.8,6,0,0,0,0,0,45.5,34.5,0,14.5,0,"",0,0,0,0,0,0,0
"Oglinda",1993,160,NA,6.4,20,34.5,0,0,0,0,0,4.5,14.5,14.5,44.5,"",0,0,0,1,0,0,0
"Stara basn. Kiedy slonce bylo bogiem",2003,103,NA,5.3,84,14.5,4.5,14.5,4.5,4.5,14.5,24.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Making an American Citizen",1912,16,NA,5.5,25,4.5,0,14.5,14.5,24.5,24.5,24.5,4.5,0,4.5,"",0,0,1,0,0,0,1
"Murder in the Fleet",1935,69,NA,6,19,0,0,4.5,4.5,14.5,24.5,34.5,4.5,0,4.5,"",0,0,1,1,0,0,0
"Okay for Sound",1937,86,NA,5.7,9,0,0,0,24.5,24.5,14.5,34.5,0,14.5,0,"",0,0,1,0,0,0,0
"8 Heads in a Duffel Bag",1997,94,NA,4.8,2076,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Equinox",1992,110,NA,5.4,348,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"Madagascar Skin",1995,96,NA,6.7,63,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,"",0,0,1,0,0,1,0
"My Forbidden Past",1951,70,NA,5.9,85,4.5,4.5,0,14.5,14.5,24.5,24.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Penis",1965,45,NA,6.8,20,34.5,0,4.5,0,0,0,4.5,0,0,64.5,"",0,0,0,0,0,0,0
"Locuras del extraterrestre, Las",1988,84,NA,1.2,10,45.5,14.5,0,0,0,0,0,14.5,0,34.5,"",0,0,1,0,0,0,0
"Notes to You",1941,7,NA,6.8,24,0,0,0,4.5,14.5,14.5,34.5,24.5,4.5,4.5,"",0,1,1,0,0,0,1
"Vendetta di Spartacus, La",1965,98,NA,3.4,6,45.5,14.5,0,0,14.5,14.5,0,0,0,0,"",0,0,0,0,0,0,0
"Mary Pickford: A Life on Film",1997,98,NA,8.4,25,4.5,0,0,4.5,4.5,4.5,14.5,14.5,24.5,24.5,"",0,0,0,0,1,0,0
"Chuck&Buck",2000,96,250000,6.6,1919,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,1,1,0,0,0
"Root of All Evil, The",2004,101,150000,6.6,5,24.5,0,0,0,24.5,0,24.5,0,0,44.5,"",0,0,1,0,0,0,0
"Sinful Life, A",1989,90,NA,4.1,25,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,4.5,24.5,"",0,0,1,0,0,0,0
"Plenilunio delle vergini, Il",1973,80,NA,5.3,30,0,4.5,14.5,14.5,14.5,14.5,14.5,0,4.5,14.5,"",0,0,0,0,0,0,0
"Timeline",2003,116,80000000,5.2,5803,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,0,0,0,0,0
"Love Never Dies",1921,60,NA,6.3,20,0,0,0,4.5,14.5,34.5,34.5,14.5,0,0,"",0,0,0,1,0,0,0
"Donuts for Breakfast",2000,15,NA,6.2,6,0,0,0,0,0,34.5,0,64.5,0,0,"",0,0,0,1,0,0,1
"Storm Over Lisbon",1944,67,NA,5.2,5,0,0,0,0,44.5,44.5,24.5,0,0,0,"",0,0,0,0,0,0,0
"Secret of the Whistler, The",1946,65,NA,5.9,12,0,0,0,4.5,34.5,14.5,4.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"I Wish My Beer Was as Cold as Your Heart",2003,10,NA,9.2,6,0,0,0,0,0,0,14.5,14.5,0,64.5,"",0,0,1,0,0,0,1
"Moon Over Parador",1988,96,NA,5.7,1365,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"",0,0,1,0,0,1,0
"Hartes Brot",2000,7,NA,6.4,12,0,0,4.5,0,14.5,24.5,14.5,24.5,0,4.5,"",0,0,0,0,0,0,1
"Broadway & Union Square, New York",1902,1,NA,3.1,7,0,0,74.5,14.5,14.5,0,0,0,0,0,"",0,0,0,0,1,0,1
"Private Lessons: Another Story",1994,86,NA,3.4,45,14.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Arlette",1997,100,NA,4.4,107,4.5,14.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,"",0,0,1,0,0,1,0
"Some Kind of a Nut",1969,90,NA,4,26,4.5,14.5,14.5,34.5,14.5,4.5,14.5,0,4.5,0,"",0,0,1,0,0,0,0
"Cartas de Alou, Las",1990,100,NA,5.8,31,4.5,0,4.5,4.5,14.5,4.5,4.5,24.5,0,14.5,"",0,0,0,1,0,0,0
"Ippotis tis lakouvas, O",1985,93,NA,7.7,9,0,0,14.5,0,14.5,14.5,14.5,14.5,0,44.5,"",0,0,1,0,0,0,0
"Requiem for Murder",1999,95,NA,4.6,98,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,0,0,0,0,0
"Elegiya",1985,30,NA,9,7,0,0,0,0,0,14.5,0,14.5,14.5,45.5,"",0,0,0,0,1,0,1
"Chek",2000,110,NA,5,5,0,24.5,0,24.5,0,0,24.5,0,0,44.5,"",1,0,0,0,0,0,0
"Badlands of Dakota",1941,74,NA,6.8,17,4.5,0,0,0,4.5,24.5,34.5,24.5,0,4.5,"",0,0,0,0,0,0,0
"Saan chuen liu shut",1999,85,NA,4.2,16,4.5,0,24.5,14.5,34.5,4.5,14.5,4.5,0,0,"",0,0,0,0,0,0,0
"Constantine",2005,121,100000000,6.4,11633,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",1,0,0,1,0,0,0
"Jalopy",1953,62,NA,6.4,43,0,0,0,4.5,14.5,4.5,14.5,14.5,24.5,24.5,"",0,0,1,0,0,0,0
"Mamay",2003,80,200000,6.6,14,0,0,4.5,0,0,24.5,24.5,14.5,0,34.5,"",0,0,0,1,0,0,0
"Melinda and Melinda",2004,100,NA,6.8,1567,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,1,1,0,0,0
"Dark, The",1994,87,NA,4.4,171,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Atlantis: The Lost Empire",2001,95,90000000,6.4,6323,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",1,1,0,0,0,0,0
"Autsch!!!",1996,90,NA,5.6,6,14.5,0,0,14.5,14.5,14.5,14.5,14.5,0,0,"",0,0,0,1,0,0,0
"Wired",1989,112,NA,3.6,155,34.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"",0,0,1,1,0,0,0
"Bone Trouble",1940,9,NA,7,35,4.5,0,0,4.5,0,14.5,24.5,34.5,4.5,14.5,"",0,1,1,0,0,0,1
"Wind and the Lion, The",1975,119,4000000,7,1171,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,"",1,0,0,0,0,0,0
"Hamos sto aigaio",1985,109,NA,5.5,14,4.5,14.5,0,0,0,24.5,14.5,0,4.5,34.5,"",0,0,1,0,0,0,0
"Voroshilovskiy strelok",1999,95,NA,6.8,85,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"",0,0,0,1,0,0,0
"Because of Eve",1948,72,NA,6.1,9,0,0,14.5,34.5,0,0,14.5,24.5,0,24.5,"",0,0,0,1,0,0,0
"Excalibur Kid, The",1999,88,NA,2.3,32,14.5,14.5,24.5,14.5,4.5,4.5,4.5,0,0,14.5,"PG",0,0,0,0,0,0,0
"As Boys Grow...",1957,16,NA,4.7,11,0,4.5,4.5,14.5,14.5,14.5,0,0,4.5,14.5,"",0,0,0,0,1,0,1
"Project Shadowchaser III",1995,99,NA,2.8,71,34.5,14.5,24.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Tales of Hoffmann, The",1951,128,NA,7.8,156,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,0,0,0,1,0
"Experiment, Das",1998,9,NA,9.1,61,4.5,0,4.5,4.5,4.5,0,4.5,14.5,34.5,34.5,"",0,1,0,0,0,0,1
"Titanic: The Animated Movie",2001,90,NA,2.7,18,45.5,14.5,4.5,4.5,14.5,0,0,0,0,14.5,"",0,1,0,0,0,0,0
"Samia",2000,73,NA,6.4,93,4.5,0,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Royal Cat Nap",1958,7,NA,5.8,26,0,4.5,4.5,0,4.5,24.5,34.5,4.5,0,4.5,"",0,1,1,0,0,0,1
"Petites couleurs, Les",2002,94,NA,6.1,38,0,4.5,4.5,14.5,4.5,24.5,14.5,24.5,14.5,4.5,"",0,0,1,1,0,0,0
"Flash",1980,85,NA,5.2,5,0,0,24.5,0,0,64.5,0,24.5,0,0,"",0,0,0,0,0,0,0
"Once Were Warriors",1994,103,NA,7.9,6240,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"R",0,0,0,1,0,0,0
"Maximum Revenge",1997,78,NA,3.2,42,14.5,4.5,24.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Carry On, Constable",1960,86,NA,5.8,214,4.5,4.5,4.5,4.5,14.5,24.5,34.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Proud Rebel, The",1958,103,NA,6.3,95,4.5,4.5,0,4.5,4.5,24.5,24.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Happy Landing",1938,102,NA,6.7,15,0,0,4.5,0,14.5,24.5,24.5,14.5,0,24.5,"",0,0,1,0,0,0,0
"Pelle erobreren",1987,157,NA,7.6,1611,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,0,1,0,0,0
"Wonderful Land of Oz, The",1969,55,NA,6.2,22,4.5,4.5,4.5,0,4.5,44.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Torpedonostsy",1983,96,NA,7.3,20,4.5,0,0,0,0,24.5,14.5,24.5,14.5,24.5,"",0,0,0,0,0,0,0
"Bad Sister, The",1931,68,NA,6.5,121,4.5,4.5,4.5,4.5,4.5,14.5,34.5,34.5,14.5,4.5,"",0,0,0,1,0,0,0
"Love and Learn",1947,83,NA,5,8,0,0,14.5,24.5,0,34.5,14.5,0,14.5,0,"",0,0,1,0,0,0,0
"Obras",2004,12,NA,8.3,14,0,0,0,4.5,0,24.5,0,24.5,24.5,24.5,"",0,1,0,0,0,0,1
"Blinking Madonna and Other Miracles, The",1996,56,NA,7.7,6,0,0,14.5,0,0,0,34.5,0,14.5,34.5,"",0,0,0,0,0,0,0
"War Room, The",1993,96,NA,7.5,471,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"",0,0,0,0,1,0,0
"Billy Blazes, Esq.",1919,13,NA,6.5,23,0,0,0,0,24.5,14.5,34.5,4.5,14.5,4.5,"",0,0,1,0,0,0,1
"Incense for the Damned",1972,87,NA,3.4,82,24.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Cabbage Boy",2000,3,NA,7.9,9,14.5,14.5,0,0,0,0,0,0,24.5,45.5,"",0,1,0,0,0,0,1
"Strange Fruit",2002,57,NA,7.5,32,0,4.5,0,0,4.5,14.5,14.5,24.5,24.5,4.5,"",0,0,0,0,1,0,0
"Adventures of Buckaroo Banzai Across the 8th Dimension, The",1984,103,NA,6.1,5036,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,"",0,0,1,0,0,1,0
"Campus, Der",1998,126,NA,5.3,167,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Katok i skripka",1960,45,NA,6.9,215,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",0,0,0,1,0,0,1
"Mouse Into Space",1962,7,NA,3.5,26,14.5,4.5,14.5,14.5,14.5,14.5,4.5,0,0,14.5,"",0,1,1,0,0,0,1
"Sins of Rachel Cade, The",1961,124,NA,5.4,74,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,0,1,0,1,0
"Anatomist, The",1961,73,NA,7,16,0,0,0,4.5,24.5,14.5,14.5,14.5,14.5,4.5,"",0,0,1,0,0,0,0
"Walk Backwards",2001,95,NA,3.5,19,14.5,14.5,0,0,14.5,0,0,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Shock Act",2004,19,50000,9.1,12,4.5,0,0,0,0,0,0,0,14.5,74.5,"",0,0,0,0,0,0,1
"Pacotille",2003,12,NA,8.5,5,0,0,0,0,0,24.5,44.5,24.5,24.5,0,"",0,0,0,0,0,0,1
"Tie qi men",1980,113,NA,7.4,30,0,4.5,0,0,4.5,4.5,24.5,14.5,24.5,34.5,"",1,0,0,1,0,0,0
"Dicky Moe",1962,7,NA,2.5,26,34.5,14.5,4.5,4.5,4.5,14.5,4.5,4.5,0,14.5,"",0,1,1,0,0,0,1
"Fontan",1988,100,NA,7.3,35,0,0,0,4.5,4.5,0,24.5,24.5,14.5,34.5,"",0,0,1,0,0,0,0
"Stilwell Road",1945,51,NA,4,9,24.5,24.5,0,0,0,14.5,14.5,14.5,0,24.5,"",0,0,0,0,1,0,0
"Saci, O",1951,65,NA,6.1,5,0,0,0,0,24.5,44.5,0,0,24.5,24.5,"",0,0,0,0,0,0,0
"Spy Who Loved Me, The",1977,123,14000000,6.9,8130,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,"",1,0,0,0,0,0,0
"Colt .45",1950,70,NA,5.5,54,0,4.5,4.5,14.5,24.5,34.5,24.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Amour existe, L'",1960,21,NA,7.6,29,0,0,4.5,0,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,0,1,0,1
"Long zai jiang hu",1986,105,NA,5.5,98,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,0,0,0,0,0
"H-Bomb",1971,98,NA,3.6,6,14.5,14.5,14.5,14.5,34.5,0,0,0,0,0,"",0,0,0,0,0,0,0
"Charity",2004,15,NA,7.9,10,24.5,0,0,0,0,0,14.5,0,0,74.5,"",0,0,1,0,0,0,1
"Fear in the Night",1972,94,NA,4.9,58,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Held Hostage in Colombia",2003,48,NA,8.3,11,0,0,0,0,0,0,0,44.5,14.5,34.5,"",0,0,0,0,0,0,0
"Occultist, The",1987,82,NA,2.2,26,44.5,14.5,24.5,4.5,4.5,4.5,4.5,0,4.5,4.5,"",1,0,0,0,0,0,0
"Karmina",1996,110,NA,6.3,202,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,1,0,0,1,0
"Religion, Inc.",1989,85,NA,3.6,95,24.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Sheepman, The",1958,85,NA,6.8,235,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,14.5,"",0,0,1,0,0,0,0
"Whoops Apocalypse",1986,93,NA,5.4,207,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Posljednji podvig diverzanta Oblaka",1978,108,NA,7.4,5,0,0,0,0,0,44.5,24.5,24.5,0,24.5,"",0,0,0,0,0,0,0
"Bike Ride",2001,6,NA,6.5,14,0,0,0,4.5,0,14.5,34.5,24.5,0,14.5,"",0,1,0,0,0,0,1
"Nachtgestalten",1999,101,NA,7.7,228,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"101",1989,117,200000,7.8,299,4.5,0,4.5,4.5,4.5,4.5,4.5,14.5,14.5,45.5,"",0,0,0,0,1,0,0
"Anything Once",1997,23,NA,4.1,33,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,34.5,14.5,"",0,0,1,0,0,0,1
"West 11",1963,93,NA,4.8,6,0,0,14.5,0,14.5,14.5,14.5,0,0,34.5,"",0,0,0,1,0,0,0
"Unseen, The",1981,83,NA,3.5,65,14.5,24.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"What Every Woman Knows",1934,89,NA,6.3,29,0,0,0,4.5,14.5,24.5,14.5,24.5,14.5,4.5,"",0,0,1,0,0,0,0
"Covered with Chocolate",2001,1,NA,7.3,11,0,0,0,0,4.5,14.5,4.5,34.5,4.5,14.5,"",0,1,0,0,1,0,1
"Hard",1998,102,NA,4.3,67,14.5,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Nothing Lasts Forever",1984,82,3000000,6.3,90,4.5,4.5,0,4.5,24.5,14.5,14.5,14.5,4.5,24.5,"",0,0,1,0,0,0,0
"Ginger Lynn: The Movie",1988,80,NA,8.8,5,0,0,0,0,0,0,0,24.5,24.5,64.5,"",0,0,0,0,0,0,0
"Moving",2002,97,9000,7.9,9,0,0,24.5,0,0,0,24.5,34.5,14.5,14.5,"",0,0,1,0,0,0,0
"Secrets",1971,92,NA,5.1,52,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,"",0,0,0,1,0,0,0
"Song of Leonard Cohen, The",1980,90,NA,8.6,5,0,0,0,0,0,0,44.5,24.5,24.5,24.5,"",0,0,0,0,1,0,0
"Animal Room",1995,98,NA,5.4,70,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,24.5,"R",1,0,0,0,0,0,0
"Tesna koza 2",1987,87,NA,7,14,0,0,0,0,4.5,14.5,14.5,4.5,24.5,34.5,"",0,0,1,0,0,0,0
"Doulaye, une saison des pluies",2000,80,NA,6.3,9,0,0,0,0,14.5,24.5,14.5,24.5,14.5,24.5,"",0,0,0,0,1,0,0
"Madness of the Heart",1949,91,NA,4.9,16,4.5,4.5,0,4.5,34.5,14.5,14.5,0,4.5,4.5,"",0,0,0,1,0,1,0
"Fear of the Dark",2002,86,NA,5.5,355,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"PG-13",0,0,0,0,0,0,0
"Females Is Fickle",1940,6,NA,6.5,6,0,0,14.5,0,0,14.5,0,0,34.5,34.5,"",0,1,1,0,0,0,1
"I Married a Monster from Outer Space",1958,78,175000,6.3,287,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Tilai",1990,81,NA,7.1,68,0,4.5,0,4.5,4.5,14.5,34.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"V.O.",2001,17,NA,5.9,12,0,0,4.5,0,4.5,24.5,24.5,4.5,4.5,14.5,"",0,0,1,0,0,0,1
"Pen Point Percussion",1951,6,NA,6.8,6,0,0,0,0,0,34.5,45.5,14.5,0,0,"",0,0,0,0,1,0,1
"Demoiselle d'honneur, La",2004,110,NA,6.2,132,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,1,0
"Frankenstein 80",1972,85,NA,3.1,13,4.5,24.5,34.5,14.5,4.5,4.5,4.5,0,0,0,"",0,0,0,0,0,0,0
"Lusten till ett liv",1999,89,NA,4.6,26,4.5,4.5,4.5,4.5,14.5,24.5,4.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Shadow of the Wolf",1992,112,NA,4.7,137,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Mr. Wong, Detective",1938,70,NA,5.5,103,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"8-A",1993,84,NA,6.9,14,0,0,4.5,0,0,24.5,24.5,24.5,4.5,4.5,"",0,0,0,0,0,0,0
"Sanctuary",1961,90,NA,7,25,4.5,0,0,4.5,0,24.5,24.5,24.5,4.5,14.5,"",0,0,0,1,0,0,0
"Fly, The",1986,92,15000000,7,9914,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Show Girls",1999,52,NA,4.9,86,14.5,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,0,1,0,0
"Aau dut",1997,81,NA,7.1,230,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,"",1,0,0,1,0,0,0
"Creature Comforts",1989,5,NA,7.7,1302,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,34.5,"",0,1,1,0,0,0,1
"Perdita Durango",1997,125,NA,6,1480,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"R",1,0,0,1,0,1,0
"Vice Versa",1948,111,NA,6.5,36,0,0,0,14.5,4.5,14.5,14.5,14.5,14.5,14.5,"",0,0,1,0,0,0,0
"Pogrzeb kartofla",1991,96,NA,8.2,10,0,0,14.5,0,0,24.5,14.5,0,14.5,45.5,"",0,0,0,0,0,0,0
"Llamada de apareamiento",2004,3,2000,6.4,15,4.5,0,0,0,0,24.5,4.5,0,14.5,45.5,"",0,0,1,0,0,0,1
"Zaat",1975,100,NA,1.4,442,74.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Born to Be Bad",1950,90,NA,6.4,141,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Rat",1960,84,NA,5.2,22,4.5,4.5,0,4.5,24.5,4.5,4.5,4.5,14.5,14.5,"",0,0,0,1,0,0,0
"Zaseda",1969,80,NA,6.4,19,0,0,0,0,4.5,4.5,14.5,24.5,4.5,44.5,"",0,0,0,1,0,0,0
"Brucio nel vento",2002,118,NA,6.9,159,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,1,0
"Truth About Spring, The",1964,102,NA,6.7,126,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,44.5,"",0,0,0,0,0,1,0
"Hodet over vannet",1993,97,NA,6.8,273,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"",0,0,1,0,0,0,0
"Tante Pose",1940,92,NA,6.3,44,4.5,4.5,4.5,14.5,4.5,4.5,14.5,24.5,4.5,24.5,"",0,0,1,0,0,0,0
"Silkwood",1983,131,NA,7.1,2562,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Proximity",2001,98,6000000,4.9,189,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Adventures of Hajji Baba, The",1954,94,NA,5.7,68,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Mystery Science Theater 3000: The Movie",1996,73,NA,7,4738,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,1,0,0,0,0
"Timber",1941,8,NA,7.3,45,0,0,0,4.5,0,24.5,24.5,24.5,14.5,14.5,"",0,1,1,0,0,0,1
"Voyage dans la lune, Le",1902,14,NA,8.2,1262,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,34.5,"",0,0,0,0,0,0,1
"Pieces",1982,89,NA,4.4,414,14.5,14.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Wild Waves",1929,8,NA,5.8,11,0,0,4.5,0,4.5,44.5,14.5,0,0,14.5,"",0,1,1,0,0,0,1
"Grandes familles, Les",1958,92,NA,7,64,0,0,0,4.5,4.5,14.5,24.5,24.5,24.5,14.5,"",0,0,0,1,0,0,0
